unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1626958800000,2021-07-22 13:00:00,BTC/USDT,32187.54000000,32247.99000000,32041.98000000,32071.89000000,1733.29459200,55693434.35221704,63009
1626962400000,2021-07-22 14:00:00,BTC/USDT,32070.33000000,32299.00000000,31975.03000000,32263.53000000,2095.68385800,67359185.45136443,59061
1626966000000,2021-07-22 15:00:00,BTC/USDT,32265.03000000,32584.06000000,32168.87000000,32504.82000000,3871.52746800,125209835.67731199,58808
1626969600000,2021-07-22 16:00:00,BTC/USDT,32504.83000000,32591.35000000,32264.69000000,32349.86000000,2636.23396800,85439094.46862905,40215
1626973200000,2021-07-22 17:00:00,BTC/USDT,32349.86000000,32473.36000000,32322.18000000,32408.13000000,1562.64670500,50632681.95915553,26435
1626976800000,2021-07-22 18:00:00,BTC/USDT,32408.13000000,32436.31000000,32222.00000000,32278.10000000,1783.85318100,57635342.55097583,63717
1626980400000,2021-07-22 19:00:00,BTC/USDT,32278.10000000,32398.00000000,32234.26000000,32376.93000000,886.67241600,28651699.65565466,19343
1626984000000,2021-07-22 20:00:00,BTC/USDT,32376.93000000,32379.99000000,32230.00000000,32230.01000000,914.86469000,29540663.70640201,19426
1626987600000,2021-07-22 21:00:00,BTC/USDT,32230.01000000,32487.19000000,32098.33000000,32115.59000000,1391.35818500,44891274.29249589,29746
1626991200000,2021-07-22 22:00:00,BTC/USDT,32115.59000000,32259.09000000,32051.85000000,32174.27000000,1509.94343700,48594982.22698348,54327
1626994800000,2021-07-22 23:00:00,BTC/USDT,32174.27000000,32377.00000000,32130.00000000,32287.83000000,1081.09653900,34886072.59989557,37651
1626998400000,2021-07-23 00:00:00,BTC/USDT,32287.58000000,32412.21000000,32201.02000000,32364.69000000,1643.01086200,53093475.58096261,30426
1627002000000,2021-07-23 01:00:00,BTC/USDT,32364.70000000,32799.00000000,32334.35000000,32761.16000000,2881.37068900,93884245.75633865,80568
1627005600000,2021-07-23 02:00:00,BTC/USDT,32761.16000000,32785.00000000,32549.99000000,32637.99000000,1782.57082200,58228452.40621497,61088
1627009200000,2021-07-23 03:00:00,BTC/USDT,32637.98000000,32694.47000000,32485.35000000,32594.46000000,1416.34061900,46119633.39978174,89920
1627012800000,2021-07-23 04:00:00,BTC/USDT,32592.21000000,32769.85000000,32551.18000000,32684.47000000,1469.39086700,47967318.25383342,28403
1627016400000,2021-07-23 05:00:00,BTC/USDT,32684.47000000,32915.00000000,32599.86000000,32622.37000000,2380.26944800,77918688.02241768,80509
1627020000000,2021-07-23 06:00:00,BTC/USDT,32622.37000000,32639.42000000,32490.00000000,32574.99000000,1596.52892000,51996878.65590617,32294
1627023600000,2021-07-23 07:00:00,BTC/USDT,32576.00000000,32598.03000000,32360.67000000,32490.00000000,1845.65833200,59915033.43579602,31461
1627027200000,2021-07-23 08:00:00,BTC/USDT,32489.99000000,32540.20000000,32285.57000000,32318.75000000,2198.49338600,71271688.11015983,51799
1627030800000,2021-07-23 09:00:00,BTC/USDT,32318.75000000,32475.00000000,32266.00000000,32325.17000000,1749.05040100,56644164.61633146,91839
1627034400000,2021-07-23 10:00:00,BTC/USDT,32324.52000000,32384.66000000,32210.00000000,32330.30000000,1590.23360200,51357266.65047123,60857
1627038000000,2021-07-23 11:00:00,BTC/USDT,32327.87000000,32467.79000000,32292.10000000,32296.51000000,2009.98353400,65095525.15519199,56349
1627041600000,2021-07-23 12:00:00,BTC/USDT,32296.51000000,32450.00000000,32214.32000000,32431.97000000,1704.64561500,55125198.14456176,55988
1627045200000,2021-07-23 13:00:00,BTC/USDT,32431.97000000,32599.86000000,32364.72000000,32546.64000000,1642.87529400,53331257.87928729,29932
1627048800000,2021-07-23 14:00:00,BTC/USDT,32548.57000000,32575.20000000,32420.00000000,32483.51000000,1167.74129500,37951528.38405227,25050
1627052400000,2021-07-23 15:00:00,BTC/USDT,32483.51000000,32497.51000000,32276.06000000,32315.00000000,1586.55774000,51379477.78259346,56870
1627056000000,2021-07-23 16:00:00,BTC/USDT,32314.99000000,32334.68000000,31924.32000000,32176.84000000,3153.81428000,101380678.31573545,82767
1627059600000,2021-07-23 17:00:00,BTC/USDT,32176.85000000,32205.88000000,32027.36000000,32195.90000000,1446.17733400,46452657.75353781,51669
1627063200000,2021-07-23 18:00:00,BTC/USDT,32195.89000000,32298.96000000,32061.16000000,32129.99000000,1172.78062900,37744208.39905784,23796
1627066800000,2021-07-23 19:00:00,BTC/USDT,32129.99000000,32291.39000000,32124.72000000,32248.63000000,1308.78477700,42165461.84702528,24658
1627070400000,2021-07-23 20:00:00,BTC/USDT,32248.64000000,32545.61000000,32193.06000000,32482.01000000,2973.49184600,96280840.37629439,70688
1627074000000,2021-07-23 21:00:00,BTC/USDT,32482.01000000,32662.08000000,32438.96000000,32605.61000000,1856.55462100,60472064.15466209,66420
1627077600000,2021-07-23 22:00:00,BTC/USDT,32605.61000000,33282.00000000,32573.70000000,33135.86000000,4958.60266500,163469500.59076486,111336
1627081200000,2021-07-23 23:00:00,BTC/USDT,33135.86000000,33650.00000000,33075.72000000,33634.09000000,4577.93604800,152701759.40206830,100099
1627084800000,2021-07-24 00:00:00,BTC/USDT,33634.10000000,33777.00000000,33401.14000000,33554.46000000,3306.18075000,110982694.86007428,65486
1627088400000,2021-07-24 01:00:00,BTC/USDT,33552.76000000,33650.00000000,33414.95000000,33602.92000000,2061.92788400,69165517.06435320,85752
1627092000000,2021-07-24 02:00:00,BTC/USDT,33602.92000000,33780.23000000,33577.86000000,33669.19000000,2110.89173800,71045227.01278143,73622
1627095600000,2021-07-24 03:00:00,BTC/USDT,33669.19000000,33700.87000000,33511.35000000,33669.98000000,1733.22343400,58230372.21207484,50297
1627099200000,2021-07-24 04:00:00,BTC/USDT,33669.98000000,33845.41000000,33611.57000000,33687.58000000,2490.03443000,83928866.37191234,37827
1627102800000,2021-07-24 05:00:00,BTC/USDT,33687.58000000,33771.27000000,33571.73000000,33746.69000000,1145.87220600,38576678.67927595,26663
1627106400000,2021-07-24 06:00:00,BTC/USDT,33746.69000000,33915.00000000,33700.00000000,33884.56000000,2374.20973000,80255677.83904362,45546
1627110000000,2021-07-24 07:00:00,BTC/USDT,33884.56000000,33934.25000000,33739.97000000,33806.50000000,1356.46171900,45873156.95210309,32808
1627113600000,2021-07-24 08:00:00,BTC/USDT,33806.49000000,33830.00000000,33542.40000000,33611.98000000,1987.41229000,66918161.94858903,39015
1627117200000,2021-07-24 09:00:00,BTC/USDT,33611.98000000,33866.75000000,33597.21000000,33833.63000000,1474.98897700,49764150.72472291,31184
1627120800000,2021-07-24 10:00:00,BTC/USDT,33833.63000000,33933.85000000,33750.00000000,33878.17000000,1863.27900800,63093403.53463564,37443
1627124400000,2021-07-24 11:00:00,BTC/USDT,33878.17000000,34065.71000000,33680.00000000,33867.00000000,2311.38874700,78245398.78839402,83036
1627128000000,2021-07-24 12:00:00,BTC/USDT,33867.00000000,33867.00000000,33738.15000000,33816.58000000,1528.59308600,51652461.97453269,29383
1627131600000,2021-07-24 13:00:00,BTC/USDT,33816.58000000,33936.51000000,33767.24000000,33783.09000000,1647.51397100,55764778.20372273,32866
1627135200000,2021-07-24 14:00:00,BTC/USDT,33781.52000000,33904.76000000,33720.01000000,33851.44000000,1442.88116800,48780290.06282399,33984
1627138800000,2021-07-24 15:00:00,BTC/USDT,33851.45000000,34047.86000000,33816.98000000,33847.51000000,2098.08263200,71152942.44359313,39492
1627142400000,2021-07-24 16:00:00,BTC/USDT,33847.51000000,34444.00000000,33816.97000000,34423.48000000,4499.50978900,153757445.15477386,85050
1627146000000,2021-07-24 17:00:00,BTC/USDT,34423.49000000,34500.00000000,34185.46000000,34300.02000000,3007.08304900,103313589.45035584,57340
1627149600000,2021-07-24 18:00:00,BTC/USDT,34300.02000000,34404.75000000,34236.01000000,34281.87000000,1459.34766500,50095670.88738208,46730
1627153200000,2021-07-24 19:00:00,BTC/USDT,34281.88000000,34281.88000000,33703.73000000,33846.16000000,2536.69413400,86243319.40956069,98015
1627156800000,2021-07-24 20:00:00,BTC/USDT,33846.16000000,33952.71000000,33667.01000000,33919.84000000,1690.92066000,57233696.66926413,66964
1627160400000,2021-07-24 21:00:00,BTC/USDT,33919.85000000,34143.84000000,33805.11000000,34096.66000000,1309.27773300,44463242.50757964,44144
1627164000000,2021-07-24 22:00:00,BTC/USDT,34096.65000000,34096.66000000,33840.30000000,34021.87000000,1252.43363000,42523914.46516247,26028
1627167600000,2021-07-24 23:00:00,BTC/USDT,34021.88000000,34283.42000000,33926.03000000,34258.14000000,1289.34170800,43985601.21984058,28239
1627171200000,2021-07-25 00:00:00,BTC/USDT,34261.51000000,34436.44000000,33926.03000000,34014.08000000,2550.12762800,87185879.04141361,50193
1627174800000,2021-07-25 01:00:00,BTC/USDT,34014.08000000,34129.41000000,33851.12000000,33924.85000000,1270.43599500,43161363.23987375,27961
1627178400000,2021-07-25 02:00:00,BTC/USDT,33924.85000000,34200.00000000,33903.86000000,34177.85000000,1230.21961900,41937748.48127073,25868
1627182000000,2021-07-25 03:00:00,BTC/USDT,34178.67000000,34350.00000000,34139.47000000,34160.85000000,1428.25218100,48909123.52588409,32600
1627185600000,2021-07-25 04:00:00,BTC/USDT,34160.85000000,34483.54000000,34064.71000000,34365.99000000,1761.07375400,60431623.41666290,35078
1627189200000,2021-07-25 05:00:00,BTC/USDT,34366.00000000,34600.00000000,34218.00000000,34322.31000000,2261.39919800,77798918.10682549,42471
1627192800000,2021-07-25 06:00:00,BTC/USDT,34322.31000000,34494.38000000,34280.89000000,34472.15000000,1607.76817300,55330452.62992583,28483
1627196400000,2021-07-25 07:00:00,BTC/USDT,34472.15000000,34785.33000000,34450.00000000,34695.51000000,2951.75644800,102330940.31561130,79781
1627200000000,2021-07-25 08:00:00,BTC/USDT,34695.51000000,34800.00000000,34455.58000000,34570.89000000,2166.49207500,75066034.42237309,71524
1627203600000,2021-07-25 09:00:00,BTC/USDT,34574.61000000,34632.78000000,34339.05000000,34509.03000000,1895.68907300,65343201.07810990,35804
1627207200000,2021-07-25 10:00:00,BTC/USDT,34509.02000000,34580.76000000,34238.56000000,34353.56000000,1872.36497300,64505909.87902167,95202
1627210800000,2021-07-25 11:00:00,BTC/USDT,34353.57000000,34498.46000000,34276.62000000,34399.04000000,1871.23440600,64365422.88668284,33510
1627214400000,2021-07-25 12:00:00,BTC/USDT,34399.04000000,34434.06000000,34222.00000000,34294.43000000,1462.11893400,50171730.83858058,34532
1627218000000,2021-07-25 13:00:00,BTC/USDT,34293.14000000,34360.00000000,34035.00000000,34178.74000000,2339.23035400,79940978.52756822,61973
1627221600000,2021-07-25 14:00:00,BTC/USDT,34178.74000000,34183.18000000,33862.45000000,34105.01000000,3084.18698700,104862622.59992649,71011
1627225200000,2021-07-25 15:00:00,BTC/USDT,34105.01000000,34278.30000000,33957.05000000,34174.08000000,1997.61519700,68221283.58547077,90924
1627228800000,2021-07-25 16:00:00,BTC/USDT,34174.08000000,34265.99000000,34090.63000000,34214.28000000,1758.82702600,60121854.73953631,45611
1627232400000,2021-07-25 17:00:00,BTC/USDT,34214.27000000,34460.00000000,34166.10000000,34460.00000000,2058.11291900,70688507.09308150,40630
1627236000000,2021-07-25 18:00:00,BTC/USDT,34459.99000000,34488.00000000,34360.00000000,34407.13000000,1252.76425800,43131647.41486469,57560
1627239600000,2021-07-25 19:00:00,BTC/USDT,34407.12000000,34600.00000000,34185.23000000,34353.25000000,1831.51201200,63036609.39201286,58550
1627243200000,2021-07-25 20:00:00,BTC/USDT,34353.24000000,34481.01000000,34300.00000000,34446.01000000,912.52351500,31385681.63652380,59247
1627246800000,2021-07-25 21:00:00,BTC/USDT,34446.01000000,34594.58000000,34412.01000000,34551.00000000,1272.60299700,43922317.81803499,28464
1627250400000,2021-07-25 22:00:00,BTC/USDT,34551.00000000,34675.00000000,34451.51000000,34656.78000000,1050.16452200,36269146.73059124,27517
1627254000000,2021-07-25 23:00:00,BTC/USDT,34656.78000000,35398.00000000,34579.01000000,35381.02000000,5966.45606900,208816555.40569797,111281
1627257600000,2021-07-26 00:00:00,BTC/USDT,35381.02000000,36884.36000000,35205.78000000,36767.47000000,11104.96881200,399363250.05674806,217239
1627261200000,2021-07-26 01:00:00,BTC/USDT,36758.73000000,39799.97000000,36702.63000000,38313.40000000,22923.44563600,878261259.27443662,470010
1627264800000,2021-07-26 02:00:00,BTC/USDT,38313.40000000,38505.85000000,37844.72000000,38043.69000000,7298.56391700,279104894.36492131,142552
1627268400000,2021-07-26 03:00:00,BTC/USDT,38037.62000000,38368.89000000,37948.49000000,38283.98000000,3521.53479700,134263418.67387090,68355
1627272000000,2021-07-26 04:00:00,BTC/USDT,38283.97000000,38560.99000000,38145.65000000,38270.26000000,4015.63300800,154011075.20957629,80874
1627275600000,2021-07-26 05:00:00,BTC/USDT,38270.26000000,38619.55000000,38208.06000000,38568.92000000,3483.92403100,133793709.80266978,69291
1627279200000,2021-07-26 06:00:00,BTC/USDT,38568.92000000,39265.17000000,38376.07000000,38622.24000000,6706.82064600,260444902.84506210,146780
1627282800000,2021-07-26 07:00:00,BTC/USDT,38622.24000000,38845.01000000,37724.03000000,38150.00000000,5963.94277300,228516361.26405044,108558
1627286400000,2021-07-26 08:00:00,BTC/USDT,38149.99000000,38320.64000000,37661.70000000,38194.41000000,5084.02656300,193284015.62650525,147495
1627290000000,2021-07-26 09:00:00,BTC/USDT,38194.41000000,38382.60000000,38000.00000000,38206.45000000,3111.62166700,118944009.72981608,60381
1627293600000,2021-07-26 10:00:00,BTC/USDT,38206.45000000,38736.24000000,38083.25000000,38613.36000000,4258.20684900,163593386.17918175,64385
1627297200000,2021-07-26 11:00:00,BTC/USDT,38613.36000000,38738.51000000,38354.04000000,38473.61000000,3015.66420600,116162315.73707345,60049
1627300800000,2021-07-26 12:00:00,BTC/USDT,38473.61000000,38880.00000000,38110.36000000,38643.61000000,3691.12610000,142589251.57751170,118712
1627304400000,2021-07-26 13:00:00,BTC/USDT,38643.60000000,38643.61000000,37902.00000000,38322.43000000,5278.06640500,201740280.11159573,143429
1627308000000,2021-07-26 14:00:00,BTC/USDT,38322.44000000,38523.08000000,38157.40000000,38316.84000000,2605.35207300,99967446.21968173,57290
1627311600000,2021-07-26 15:00:00,BTC/USDT,38316.85000000,38675.11000000,38218.00000000,38562.21000000,2522.80354400,97118356.56954662,49322
1627315200000,2021-07-26 16:00:00,BTC/USDT,38562.21000000,39484.00000000,38492.31000000,39045.82000000,7236.05153200,282384249.36421124,139154
1627318800000,2021-07-26 17:00:00,BTC/USDT,39045.83000000,39397.49000000,38777.00000000,39223.57000000,3894.11362300,152347508.10409926,93357
1627322400000,2021-07-26 18:00:00,BTC/USDT,39223.57000000,39999.99000000,39181.30000000,39709.16000000,6039.07420100,239461695.03451458,128341
1627326000000,2021-07-26 19:00:00,BTC/USDT,39709.17000000,40550.00000000,39267.00000000,39365.15000000,8951.96124700,358278278.72905334,215243
1627329600000,2021-07-26 20:00:00,BTC/USDT,39361.36000000,39510.96000000,37340.83000000,37752.53000000,15198.34630500,581146241.42710675,300975
1627333200000,2021-07-26 21:00:00,BTC/USDT,37742.38000000,37867.72000000,36820.01000000,37119.09000000,6771.77925800,252841662.33372198,177230
1627336800000,2021-07-26 22:00:00,BTC/USDT,37119.09000000,37662.74000000,36764.93000000,37605.99000000,5843.81224900,217467914.83255473,125886
1627340400000,2021-07-26 23:00:00,BTC/USDT,37591.32000000,37745.00000000,37163.11000000,37237.60000000,3931.67328200,147389573.99816669,145194
1627344000000,2021-07-27 00:00:00,BTC/USDT,37241.33000000,37523.75000000,36979.59000000,37443.00000000,3550.28135200,132301382.84011170,68770
1627347600000,2021-07-27 01:00:00,BTC/USDT,37443.00000000,37488.00000000,36751.14000000,36875.75000000,4748.45427500,175810494.69975573,85804
1627351200000,2021-07-27 02:00:00,BTC/USDT,36875.76000000,37162.69000000,36454.65000000,36515.68000000,5781.63265200,212502391.05158820,84291
1627354800000,2021-07-27 03:00:00,BTC/USDT,36515.68000000,36968.39000000,36383.00000000,36823.80000000,3330.05948300,122065920.98638496,56836
1627358400000,2021-07-27 04:00:00,BTC/USDT,36823.81000000,37101.00000000,36675.34000000,36951.88000000,3137.04609800,115726294.44196570,48460
1627362000000,2021-07-27 05:00:00,BTC/USDT,36951.66000000,37213.48000000,36877.55000000,37100.00000000,2271.22151600,84197140.13832916,44217
1627365600000,2021-07-27 06:00:00,BTC/USDT,37100.00000000,37325.71000000,36929.41000000,36980.40000000,2875.44868900,106796395.89560541,50577
1627369200000,2021-07-27 07:00:00,BTC/USDT,36980.39000000,37224.75000000,36931.37000000,37115.11000000,1957.64102600,72583786.04028840,65654
1627372800000,2021-07-27 08:00:00,BTC/USDT,37115.10000000,37450.00000000,36969.52000000,37254.98000000,3288.29735400,122564106.60849549,58445
1627376400000,2021-07-27 09:00:00,BTC/USDT,37254.98000000,37499.00000000,37144.00000000,37369.97000000,2611.63765000,97470659.67896522,78596
1627380000000,2021-07-27 10:00:00,BTC/USDT,37369.97000000,37705.65000000,37260.10000000,37608.57000000,3266.44414200,122456574.35111087,85720
1627383600000,2021-07-27 11:00:00,BTC/USDT,37608.56000000,38069.32000000,37527.57000000,38064.87000000,4064.52304700,153580876.69015673,109315
1627387200000,2021-07-27 12:00:00,BTC/USDT,38064.87000000,38495.00000000,37707.66000000,38350.03000000,4949.84854200,188771337.12299209,87286
1627390800000,2021-07-27 13:00:00,BTC/USDT,38350.03000000,38771.91000000,38190.00000000,38460.46000000,4547.39782600,174997297.80080588,83976
1627394400000,2021-07-27 14:00:00,BTC/USDT,38460.46000000,38544.96000000,37743.95000000,38242.96000000,7514.46349600,286327234.82207164,110651
1627398000000,2021-07-27 15:00:00,BTC/USDT,38242.95000000,38594.40000000,37953.27000000,38209.58000000,3696.91002200,141550461.76435872,75981
1627401600000,2021-07-27 16:00:00,BTC/USDT,38209.58000000,38315.81000000,37566.12000000,37622.95000000,5339.52238900,202164461.66309829,122901
1627405200000,2021-07-27 17:00:00,BTC/USDT,37622.95000000,37889.19000000,37578.60000000,37787.30000000,2216.72387600,83660651.78620834,107949
1627408800000,2021-07-27 18:00:00,BTC/USDT,37787.31000000,38059.14000000,37350.00000000,37908.23000000,3255.61746900,122757394.34097527,63544
1627412400000,2021-07-27 19:00:00,BTC/USDT,37908.23000000,38246.11000000,37745.14000000,37800.49000000,2704.36198900,102706132.95900667,46550
1627416000000,2021-07-27 20:00:00,BTC/USDT,37800.49000000,38198.89000000,37798.02000000,38031.90000000,1900.08626000,72236872.84089270,78642
1627419600000,2021-07-27 21:00:00,BTC/USDT,38031.90000000,38468.10000000,37950.00000000,38338.75000000,2052.48974200,78559942.70245117,88646
1627423200000,2021-07-27 22:00:00,BTC/USDT,38338.76000000,39423.23000000,38123.79000000,39178.13000000,5218.69908800,202869684.43702548,149808
1627426800000,2021-07-27 23:00:00,BTC/USDT,39178.14000000,39542.61000000,38690.85000000,39457.87000000,4118.45903200,161000766.33290282,85859
1627430400000,2021-07-28 00:00:00,BTC/USDT,39456.61000000,39562.23000000,38925.08000000,39069.54000000,3206.06425800,125693649.41684692,126862
1627434000000,2021-07-28 01:00:00,BTC/USDT,39078.06000000,39878.76000000,38904.11000000,39878.75000000,4236.54446200,167169478.81243871,81247
1627437600000,2021-07-28 02:00:00,BTC/USDT,39878.76000000,40246.00000000,39618.19000000,39846.04000000,6113.98818100,244218499.57862928,110743
1627441200000,2021-07-28 03:00:00,BTC/USDT,39846.04000000,40350.00000000,39425.22000000,39817.56000000,5180.16422800,206491557.00719487,86876
1627444800000,2021-07-28 04:00:00,BTC/USDT,39817.56000000,40137.99000000,39557.95000000,39676.16000000,2744.23536700,109207152.96371991,52416
1627448400000,2021-07-28 05:00:00,BTC/USDT,39676.16000000,40183.67000000,39620.00000000,40127.38000000,3402.57831500,136091399.74938177,96600
1627452000000,2021-07-28 06:00:00,BTC/USDT,40127.39000000,40179.80000000,39226.76000000,39540.00000000,4124.89977700,163837530.32397986,78700
1627455600000,2021-07-28 07:00:00,BTC/USDT,39540.00000000,39955.50000000,39526.80000000,39895.88000000,2772.54693100,110189721.14027712,66253
1627459200000,2021-07-28 08:00:00,BTC/USDT,39897.97000000,39936.93000000,39359.21000000,39519.99000000,3311.26441100,131201147.07896261,158426
1627462800000,2021-07-28 09:00:00,BTC/USDT,39520.00000000,39950.00000000,39422.04000000,39932.73000000,3101.40078100,123197245.34981352,182791
1627466400000,2021-07-28 10:00:00,BTC/USDT,39932.74000000,40390.00000000,39791.95000000,40177.32000000,5107.77209400,204895748.03632289,101792
1627470000000,2021-07-28 11:00:00,BTC/USDT,40177.31000000,40900.00000000,40082.83000000,40750.84000000,7168.16312600,290804558.43785721,133028
1627473600000,2021-07-28 12:00:00,BTC/USDT,40750.84000000,40871.59000000,39586.24000000,39682.09000000,7475.07455500,300871315.80238393,121852
1627477200000,2021-07-28 13:00:00,BTC/USDT,39680.06000000,39969.12000000,39428.10000000,39649.78000000,5303.95834500,210416249.44512466,148238
1627480800000,2021-07-28 14:00:00,BTC/USDT,39649.77000000,39845.00000000,39329.40000000,39520.77000000,4217.23203000,167084428.56542676,157155
1627484400000,2021-07-28 15:00:00,BTC/USDT,39520.76000000,39941.59000000,39406.74000000,39689.04000000,3053.98398900,121111987.16448093,119071
1627488000000,2021-07-28 16:00:00,BTC/USDT,39689.04000000,40178.98000000,39558.64000000,40119.86000000,3391.56438600,135265454.88840536,56419
1627491600000,2021-07-28 17:00:00,BTC/USDT,40119.86000000,40247.99000000,38800.00000000,38961.00000000,6662.62755800,262720962.27113238,146692
1627495200000,2021-07-28 18:00:00,BTC/USDT,38961.01000000,40500.00000000,38772.00000000,40440.99000000,7207.66161300,286746694.92022495,123100
1627498800000,2021-07-28 19:00:00,BTC/USDT,40440.99000000,40680.07000000,39929.49000000,40388.61000000,4529.76022800,182776436.59889697,182393
1627502400000,2021-07-28 20:00:00,BTC/USDT,40388.61000000,40388.61000000,39730.00000000,39936.79000000,3124.17005000,125042408.76617103,99907
1627506000000,2021-07-28 21:00:00,BTC/USDT,39936.79000000,40170.40000000,39816.62000000,40094.77000000,1662.19129300,66437671.04171338,41067
1627509600000,2021-07-28 22:00:00,BTC/USDT,40094.76000000,40226.67000000,39586.20000000,39753.61000000,2118.10876000,84525194.02515348,42301
1627513200000,2021-07-28 23:00:00,BTC/USDT,39753.61000000,40212.00000000,39590.37000000,40019.56000000,2128.57370300,84892970.27698934,117119
1627516800000,2021-07-29 00:00:00,BTC/USDT,40019.57000000,40278.48000000,39400.00000000,39408.26000000,2695.42810700,107376675.27854460,53358
1627520400000,2021-07-29 01:00:00,BTC/USDT,39408.27000000,39738.90000000,39200.00000000,39651.05000000,2504.95101800,98929577.65536519,95626
1627524000000,2021-07-29 02:00:00,BTC/USDT,39651.06000000,39975.00000000,39604.06000000,39701.53000000,1576.25923700,62765597.07684807,34952
1627527600000,2021-07-29 03:00:00,BTC/USDT,39701.53000000,39849.20000000,39506.57000000,39609.78000000,1165.52023600,46239090.99897110,26948
1627531200000,2021-07-29 04:00:00,BTC/USDT,39609.78000000,40115.53000000,39491.99000000,39963.96000000,2031.99816400,81085889.40433491,41339
1627534800000,2021-07-29 05:00:00,BTC/USDT,39963.96000000,40270.53000000,39717.00000000,40108.92000000,2522.18611000,100820839.18321939,47637
1627538400000,2021-07-29 06:00:00,BTC/USDT,40108.92000000,40197.67000000,39893.08000000,39996.58000000,1641.20445300,65765322.45642629,49210
1627542000000,2021-07-29 07:00:00,BTC/USDT,39996.58000000,40128.95000000,39832.81000000,39934.62000000,1691.30644500,67642341.93278276,35041
1627545600000,2021-07-29 08:00:00,BTC/USDT,39935.00000000,40083.77000000,39676.04000000,39937.36000000,2168.88874800,86531855.13809068,42015
1627549200000,2021-07-29 09:00:00,BTC/USDT,39937.35000000,40640.00000000,39937.35000000,40392.01000000,4458.45171300,179767701.99898257,75491
1627552800000,2021-07-29 10:00:00,BTC/USDT,40392.01000000,40541.00000000,40066.00000000,40182.49000000,2387.79200200,96272749.88856499,50795
1627556400000,2021-07-29 11:00:00,BTC/USDT,40182.49000000,40255.49000000,39501.78000000,39769.99000000,3707.55930600,147963185.52250143,68156
1627560000000,2021-07-29 12:00:00,BTC/USDT,39769.99000000,39800.00000000,39450.00000000,39717.45000000,2800.47296900,111003355.75308274,80288
1627563600000,2021-07-29 13:00:00,BTC/USDT,39717.45000000,39979.25000000,39628.95000000,39863.02000000,2213.58575100,88161982.72486676,41039
1627567200000,2021-07-29 14:00:00,BTC/USDT,39862.11000000,40000.00000000,39631.57000000,39950.00000000,2339.69627400,93188696.20449532,47143
1627570800000,2021-07-29 15:00:00,BTC/USDT,39950.00000000,40143.74000000,39767.45000000,39939.33000000,2426.38914700,96992634.30237223,49096
1627574400000,2021-07-29 16:00:00,BTC/USDT,39939.32000000,40177.00000000,39655.55000000,39732.85000000,2724.62854400,108640570.48123221,50063
1627578000000,2021-07-29 17:00:00,BTC/USDT,39732.84000000,39928.94000000,39566.16000000,39605.83000000,1853.24436100,73624128.09382586,42882
1627581600000,2021-07-29 18:00:00,BTC/USDT,39605.84000000,39675.69000000,39390.00000000,39527.06000000,2119.34638500,83790225.10290031,87894
1627585200000,2021-07-29 19:00:00,BTC/USDT,39527.07000000,39732.33000000,39450.51000000,39659.84000000,1550.25908600,61338892.17998656,127758
1627588800000,2021-07-29 20:00:00,BTC/USDT,39659.84000000,39826.30000000,39601.86000000,39718.09000000,988.03000900,39235696.31705325,37192
1627592400000,2021-07-29 21:00:00,BTC/USDT,39719.99000000,39763.37000000,39489.55000000,39535.85000000,1231.74567800,48801555.00899363,79519
1627596000000,2021-07-29 22:00:00,BTC/USDT,39535.85000000,39816.31000000,39524.12000000,39784.32000000,956.88846100,38005305.37813141,65087
1627599600000,2021-07-29 23:00:00,BTC/USDT,39784.32000000,40419.30000000,39765.35000000,40016.48000000,4242.60707900,170246829.26374584,100209
1627603200000,2021-07-30 00:00:00,BTC/USDT,40018.49000000,40137.06000000,39742.59000000,39905.44000000,2046.10730400,81766650.12406307,47219
1627606800000,2021-07-30 01:00:00,BTC/USDT,39905.45000000,40147.83000000,39850.01000000,40099.49000000,1558.04449300,62320547.12031194,34961
1627610400000,2021-07-30 02:00:00,BTC/USDT,40099.50000000,40250.00000000,39960.42000000,39987.35000000,2038.35109800,81786187.04346992,102703
1627614000000,2021-07-30 03:00:00,BTC/USDT,39987.41000000,40110.62000000,39949.57000000,39969.99000000,1167.61896100,46724603.14898100,47525
1627617600000,2021-07-30 04:00:00,BTC/USDT,39969.99000000,40030.00000000,39640.10000000,39805.49000000,2846.21774800,113368614.82667832,74446
1627621200000,2021-07-30 05:00:00,BTC/USDT,39805.49000000,39835.79000000,39615.00000000,39723.65000000,1322.27557700,52544366.64750228,29303
1627624800000,2021-07-30 06:00:00,BTC/USDT,39723.66000000,39850.74000000,39582.96000000,39849.99000000,1346.69764100,53508922.32706766,33495
1627628400000,2021-07-30 07:00:00,BTC/USDT,39850.00000000,39882.97000000,39653.30000000,39726.01000000,1625.76944100,64688195.96738728,72296
1627632000000,2021-07-30 08:00:00,BTC/USDT,39726.00000000,39763.14000000,38458.71000000,38723.01000000,7331.25563900,285968848.14409588,171027
1627635600000,2021-07-30 09:00:00,BTC/USDT,38726.71000000,38813.87000000,38313.23000000,38798.37000000,5570.04682300,214795879.72041585,188766
1627639200000,2021-07-30 10:00:00,BTC/USDT,38798.37000000,38941.48000000,38520.00000000,38854.53000000,2949.14071100,114306418.57496300,60393
1627642800000,2021-07-30 11:00:00,BTC/USDT,38854.54000000,38971.65000000,38584.95000000,38642.46000000,1965.92801900,76281659.36569536,39248
