,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
2432,1620144000000,2021-05-04 16:00:00,BTCUSD,53865.01,54350.0,53250.0,53862.08,330.156915177
2431,1620147600000,2021-05-04 17:00:00,BTCUSD,53862.08,54350.0,53752.5,54214.01,111.3430070484
2430,1620151200000,2021-05-04 18:00:00,BTCUSD,54214.01,54800.0,54067.78,54600.0,79.2789916223
2429,1620154800000,2021-05-04 19:00:00,BTCUSD,54600.0,54651.89,54310.72,54612.21,53.8833710571
2428,1620158400000,2021-05-04 20:00:00,BTCUSD,54612.21,54889.47,53988.97,54759.2,41.2531479662
2427,1620162000000,2021-05-04 21:00:00,BTCUSD,54759.2,54850.0,53983.03,54421.73,74.0120810843
2426,1620165600000,2021-05-04 22:00:00,BTCUSD,54421.73,54484.04,53587.0,54117.58,38.0511210826
2425,1620169200000,2021-05-04 23:00:00,BTCUSD,54117.58,54266.76,53102.66,53239.53,89.8739471046
2424,1620172800000,2021-05-05 00:00:00,BTCUSD,53239.53,54883.67,52947.09,54567.06,139.0467816505
2423,1620176400000,2021-05-05 01:00:00,BTCUSD,54567.06,55089.84,54567.06,54783.42,87.2192475915
2422,1620180000000,2021-05-05 02:00:00,BTCUSD,54783.42,55412.05,54672.1,55076.25,44.9901653249
2421,1620183600000,2021-05-05 03:00:00,BTCUSD,55076.25,55272.13,54777.68,54832.2,27.8880317981
2420,1620187200000,2021-05-05 04:00:00,BTCUSD,54832.2,55299.54,54486.45,54575.73,30.3145197671
2419,1620190800000,2021-05-05 05:00:00,BTCUSD,54575.73,54940.29,54338.93,54710.41,29.6020438429
2418,1620194400000,2021-05-05 06:00:00,BTCUSD,54710.41,54773.21,53996.04,54486.35,44.6199529594
2417,1620198000000,2021-05-05 07:00:00,BTCUSD,54486.35,55078.23,54365.91,54879.18,37.3238690119
2416,1620201600000,2021-05-05 08:00:00,BTCUSD,54879.18,55581.02,54757.7,55470.65,45.059226524
2415,1620205200000,2021-05-05 09:00:00,BTCUSD,55470.65,55510.15,55134.01,55387.64,40.5583964043
2414,1620208800000,2021-05-05 10:00:00,BTCUSD,55387.64,55855.78,55124.09,55686.46,38.9472706323
2413,1620212400000,2021-05-05 11:00:00,BTCUSD,55686.46,55718.16,55052.53,55141.55,27.3689196457
2412,1620216000000,2021-05-05 12:00:00,BTCUSD,55141.55,55801.38,55120.42,55637.32,37.7510244985
2411,1620219600000,2021-05-05 13:00:00,BTCUSD,55637.32,56344.28,53158.68,56323.33,262.0154333537
2410,1620223200000,2021-05-05 14:00:00,BTCUSD,56323.33,57101.11,55692.27,57066.51,220.6499127728
2409,1620226800000,2021-05-05 15:00:00,BTCUSD,57066.51,57750.0,56960.3,57664.33,301.7038819751
2408,1620230400000,2021-05-05 16:00:00,BTCUSD,57664.33,57974.07,57314.48,57475.17,301.8238521827
2407,1620234000000,2021-05-05 17:00:00,BTCUSD,57475.17,57750.0,57200.0,57353.46,78.1134856555
2406,1620237600000,2021-05-05 18:00:00,BTCUSD,57353.46,57580.87,57135.01,57371.67,74.2617394625
2405,1620241200000,2021-05-05 19:00:00,BTCUSD,57371.67,57578.12,57101.56,57182.48,85.9796854729
2404,1620244800000,2021-05-05 20:00:00,BTCUSD,57182.48,57284.8,56625.16,56913.03,212.8734863952
2403,1620248400000,2021-05-05 21:00:00,BTCUSD,56913.03,57018.22,56755.65,56862.12,76.637150346
2402,1620252000000,2021-05-05 22:00:00,BTCUSD,56862.12,57674.7,56816.03,57164.89,168.0586524065
2401,1620255600000,2021-05-05 23:00:00,BTCUSD,57164.89,57532.03,57048.27,57524.92,92.3862860942
2400,1620259200000,2021-05-06 00:00:00,BTCUSD,57524.92,57666.67,56656.78,57010.22,74.3931418247
2399,1620262800000,2021-05-06 01:00:00,BTCUSD,57010.22,57271.71,56664.46,56898.36,45.0079785333
2398,1620266400000,2021-05-06 02:00:00,BTCUSD,56898.36,57242.45,56790.04,57112.01,69.8948327961
2397,1620270000000,2021-05-06 03:00:00,BTCUSD,57112.01,57117.41,56729.05,56900.44,35.3167019904
2396,1620273600000,2021-05-06 04:00:00,BTCUSD,56900.44,57623.0,56825.01,57059.46,46.6249297555
2395,1620277200000,2021-05-06 05:00:00,BTCUSD,57059.46,57429.33,56888.0,57272.61,17.8404261927
2394,1620280800000,2021-05-06 06:00:00,BTCUSD,57272.61,57272.61,56559.24,56642.46,31.1426617188
2393,1620284400000,2021-05-06 07:00:00,BTCUSD,56642.46,56963.55,56500.0,56880.88,19.3312346084
2392,1620288000000,2021-05-06 08:00:00,BTCUSD,56880.88,57275.03,56873.65,57033.85,18.7801108123
2391,1620291600000,2021-05-06 09:00:00,BTCUSD,57033.85,57391.94,56830.15,57348.68,15.4373909958
2390,1620295200000,2021-05-06 10:00:00,BTCUSD,57348.68,58465.93,57202.25,58070.51,50.4617311039
2389,1620298800000,2021-05-06 11:00:00,BTCUSD,58070.51,58198.04,57787.19,58056.71,27.2293672737
2388,1620302400000,2021-05-06 12:00:00,BTCUSD,58056.71,58171.14,57568.41,57717.68,26.8195575893
2387,1620306000000,2021-05-06 13:00:00,BTCUSD,57717.68,57781.94,57146.25,57330.4,55.3308351111
2386,1620309600000,2021-05-06 14:00:00,BTCUSD,57330.4,57485.22,56977.18,57236.21,87.6458330727
2385,1620313200000,2021-05-06 15:00:00,BTCUSD,57236.21,57427.67,56878.82,57131.88,123.9391049866
2384,1620316800000,2021-05-06 16:00:00,BTCUSD,57131.88,57537.81,56648.02,56803.24,78.4039115289
2383,1620320400000,2021-05-06 17:00:00,BTCUSD,56803.24,57180.8,56782.3,56866.48,74.4650553322
2382,1620324000000,2021-05-06 18:00:00,BTCUSD,56866.48,57030.82,55520.98,55824.62,282.9526351902
2381,1620327600000,2021-05-06 19:00:00,BTCUSD,55824.62,56408.83,55200.0,56231.45,122.9031173388
2380,1620331200000,2021-05-06 20:00:00,BTCUSD,56231.45,56325.06,55682.12,55982.32,69.7720748981
2379,1620334800000,2021-05-06 21:00:00,BTCUSD,55982.32,56516.15,55944.41,56350.15,52.1906854589
2378,1620338400000,2021-05-06 22:00:00,BTCUSD,56350.15,56606.25,56197.8,56550.21,22.1973518338
2377,1620342000000,2021-05-06 23:00:00,BTCUSD,56550.21,56827.83,56337.08,56450.03,32.2315006225
2376,1620345600000,2021-05-07 00:00:00,BTCUSD,56450.03,57227.5,56121.99,56458.37,54.4965334034
2375,1620349200000,2021-05-07 01:00:00,BTCUSD,56458.37,56620.61,55966.18,56228.9,65.1131002477
2374,1620352800000,2021-05-07 02:00:00,BTCUSD,56228.9,56427.0,55578.0,55869.69,92.2001730587
2373,1620356400000,2021-05-07 03:00:00,BTCUSD,55869.69,56174.5,55554.98,55762.28,27.3714791892
2372,1620360000000,2021-05-07 04:00:00,BTCUSD,55762.28,55931.38,55292.22,55891.93,96.4842404913
2371,1620363600000,2021-05-07 05:00:00,BTCUSD,55891.93,56129.98,55783.66,55904.0,49.6852977086
2370,1620367200000,2021-05-07 06:00:00,BTCUSD,55904.0,56254.28,55714.14,56143.8,19.6581321244
2369,1620370800000,2021-05-07 07:00:00,BTCUSD,56143.8,56324.09,55748.1,55828.98,47.6610903709
2368,1620374400000,2021-05-07 08:00:00,BTCUSD,55828.98,56198.1,55622.19,56155.59,18.4295831058
2367,1620378000000,2021-05-07 09:00:00,BTCUSD,56155.59,56533.94,56082.98,56268.75,31.4659731647
2366,1620381600000,2021-05-07 10:00:00,BTCUSD,56268.75,56720.22,56268.75,56499.14,18.1224357296
2365,1620385200000,2021-05-07 11:00:00,BTCUSD,56499.14,56827.0,56285.43,56504.8,16.6147647064
2364,1620388800000,2021-05-07 12:00:00,BTCUSD,56504.8,57624.93,56303.94,57526.0,60.3203401115
2363,1620392400000,2021-05-07 13:00:00,BTCUSD,57526.0,57732.56,56993.08,57036.53,150.8307812365
2362,1620396000000,2021-05-07 14:00:00,BTCUSD,57036.53,57302.93,56783.41,57216.47,59.0219687804
2361,1620399600000,2021-05-07 15:00:00,BTCUSD,57216.47,57742.02,57142.45,57586.46,90.1514363815
2360,1620403200000,2021-05-07 16:00:00,BTCUSD,57586.46,58388.12,57271.2,58388.12,75.9990855249
2359,1620406800000,2021-05-07 17:00:00,BTCUSD,58388.12,58750.0,57984.15,58166.97,144.1056269466
2358,1620410400000,2021-05-07 18:00:00,BTCUSD,58166.97,58200.71,57735.0,57945.48,122.2252010614
2357,1620414000000,2021-05-07 19:00:00,BTCUSD,57945.48,58064.08,57500.71,57656.04,168.3181955955
2356,1620417600000,2021-05-07 20:00:00,BTCUSD,57656.04,58181.89,57477.09,57704.16,60.3654417292
2355,1620421200000,2021-05-07 21:00:00,BTCUSD,57704.16,57704.16,57189.07,57456.9,75.9156304492
2354,1620424800000,2021-05-07 22:00:00,BTCUSD,57456.9,57635.66,56819.53,57082.49,81.8496052828
2353,1620428400000,2021-05-07 23:00:00,BTCUSD,57082.49,57456.56,57082.49,57394.12,39.9971563371
2352,1620432000000,2021-05-08 00:00:00,BTCUSD,57394.12,57850.28,56998.39,57776.07,46.3229581939
2351,1620435600000,2021-05-08 01:00:00,BTCUSD,57776.07,57878.98,57542.66,57664.96,30.1284664031
2350,1620439200000,2021-05-08 02:00:00,BTCUSD,57664.96,58389.99,57596.02,58342.79,35.5498494035
2349,1620442800000,2021-05-08 03:00:00,BTCUSD,58342.79,58485.63,58074.3,58187.76,51.9772860946
2348,1620446400000,2021-05-08 04:00:00,BTCUSD,58187.76,58675.0,58047.7,58146.57,48.2554702775
2347,1620450000000,2021-05-08 05:00:00,BTCUSD,58146.57,58146.57,57890.0,57956.6,20.911507987
2346,1620453600000,2021-05-08 06:00:00,BTCUSD,57956.6,58075.14,57583.09,57857.76,16.0666582814
2345,1620457200000,2021-05-08 07:00:00,BTCUSD,57857.76,58615.16,57702.4,58559.91,34.6162612134
2344,1620460800000,2021-05-08 08:00:00,BTCUSD,58559.91,59415.06,58559.91,58953.16,79.6059071611
2343,1620464400000,2021-05-08 09:00:00,BTCUSD,58953.16,59218.19,58731.58,58916.26,10.7964872476
2342,1620468000000,2021-05-08 10:00:00,BTCUSD,58916.26,58966.59,58427.13,58633.99,11.9136423919
2341,1620471600000,2021-05-08 11:00:00,BTCUSD,58633.99,58879.94,58506.47,58652.04,25.3430246048
2340,1620475200000,2021-05-08 12:00:00,BTCUSD,58652.04,59162.21,58340.0,58962.69,23.9013431018
2339,1620478800000,2021-05-08 13:00:00,BTCUSD,58962.69,59522.9,58798.49,58958.66,58.2413073271
2338,1620482400000,2021-05-08 14:00:00,BTCUSD,58958.66,59161.27,58726.07,59031.88,62.3108409965
