unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1629770400000,2021-08-24 02:00:00,BTC/USDT,48956.96000000,49224.92000000,48927.76000000,49195.55000000,1270.33926600,62409533.70484699,57688
1629774000000,2021-08-24 03:00:00,BTC/USDT,49195.55000000,49384.70000000,49180.68000000,49331.16000000,1423.96029200,70181090.23833511,37652
1629777600000,2021-08-24 04:00:00,BTC/USDT,49331.17000000,49571.55000000,49166.88000000,49479.72000000,1400.06655500,69134862.08866124,39067
1629781200000,2021-08-24 05:00:00,BTC/USDT,49479.73000000,49634.54000000,49432.07000000,49557.77000000,1145.14206800,56704922.24664001,32774
1629784800000,2021-08-24 06:00:00,BTC/USDT,49557.76000000,49800.00000000,49483.85000000,49791.98000000,1540.03595300,76495901.38787286,73775
1629788400000,2021-08-24 07:00:00,BTC/USDT,49791.97000000,49860.00000000,49645.33000000,49770.13000000,1372.99773100,68346739.08746226,94145
1629792000000,2021-08-24 08:00:00,BTC/USDT,49770.13000000,49834.00000000,49546.91000000,49673.44000000,1274.55624300,63339220.75293647,88995
1629795600000,2021-08-24 09:00:00,BTC/USDT,49673.43000000,49720.00000000,49499.39000000,49594.18000000,1213.68994500,60228784.24294340,54102
1629799200000,2021-08-24 10:00:00,BTC/USDT,49594.17000000,49846.00000000,49245.17000000,49283.07000000,1629.40107200,80636157.93498564,43626
1629802800000,2021-08-24 11:00:00,BTC/USDT,49283.07000000,49458.01000000,49060.00000000,49429.99000000,1668.53471900,82148300.98590315,43004
1629806400000,2021-08-24 12:00:00,BTC/USDT,49430.00000000,49455.92000000,49028.54000000,49333.33000000,1780.36583800,87652437.72214964,46437
1629810000000,2021-08-24 13:00:00,BTC/USDT,49333.33000000,49395.02000000,48392.26000000,48597.19000000,5187.67850100,252745864.94722709,117092
1629813600000,2021-08-24 14:00:00,BTC/USDT,48597.18000000,48719.12000000,48300.00000000,48529.58000000,3968.02349300,192625792.76287659,166386
1629817200000,2021-08-24 15:00:00,BTC/USDT,48529.59000000,48608.84000000,48210.98000000,48310.74000000,2950.08271800,142841359.24755587,161903
1629820800000,2021-08-24 16:00:00,BTC/USDT,48310.73000000,48406.26000000,47749.10000000,47950.37000000,6461.93810500,310501235.71169183,153621
1629824400000,2021-08-24 17:00:00,BTC/USDT,47950.36000000,48359.54000000,47865.94000000,48001.01000000,2247.92558200,108189203.73075409,58864
1629828000000,2021-08-24 18:00:00,BTC/USDT,48001.00000000,48197.88000000,47800.00000000,48182.07000000,1945.22961000,93378282.01085141,51366
1629831600000,2021-08-24 19:00:00,BTC/USDT,48182.06000000,48422.12000000,47904.61000000,48243.20000000,2060.62230400,99259243.88608663,52938
1629835200000,2021-08-24 20:00:00,BTC/USDT,48243.20000000,48390.16000000,48039.62000000,48335.58000000,1242.33382500,59952796.31030185,38068
1629838800000,2021-08-24 21:00:00,BTC/USDT,48335.57000000,48398.57000000,47959.00000000,48194.32000000,1027.47648700,49502434.07990668,40062
1629842400000,2021-08-24 22:00:00,BTC/USDT,48194.31000000,48364.56000000,48109.09000000,48327.03000000,980.35891000,47309106.12970032,33716
1629846000000,2021-08-24 23:00:00,BTC/USDT,48327.04000000,48404.19000000,47600.00000000,47674.01000000,1994.79126500,95626533.38050366,57155
1629849600000,2021-08-25 00:00:00,BTC/USDT,47674.01000000,48123.70000000,47652.36000000,48007.86000000,1749.99280800,83844755.68849006,51381
1629853200000,2021-08-25 01:00:00,BTC/USDT,48007.87000000,48169.56000000,47718.16000000,48156.17000000,1460.47813700,70010282.74790522,36855
1629856800000,2021-08-25 02:00:00,BTC/USDT,48156.16000000,48290.20000000,48033.27000000,48201.23000000,1176.91324400,56713943.59006666,34766
1629860400000,2021-08-25 03:00:00,BTC/USDT,48201.24000000,48275.00000000,47965.00000000,47975.93000000,1021.28068900,49166249.54803525,67694
1629864000000,2021-08-25 04:00:00,BTC/USDT,47975.93000000,48245.00000000,47886.12000000,48003.51000000,1075.32427400,51678208.60448851,31441
1629867600000,2021-08-25 05:00:00,BTC/USDT,48003.51000000,48564.08000000,47994.76000000,48520.02000000,1603.60693600,77497798.00037658,39371
1629871200000,2021-08-25 06:00:00,BTC/USDT,48520.03000000,48603.84000000,48302.05000000,48307.98000000,1304.28928200,63182497.93965822,65273
1629874800000,2021-08-25 07:00:00,BTC/USDT,48307.97000000,48505.27000000,48000.00000000,48144.58000000,1633.17228900,78811722.26607770,85436
1629878400000,2021-08-25 08:00:00,BTC/USDT,48144.58000000,48169.43000000,47259.42000000,47277.48000000,3842.07913400,183144605.98728352,93230
1629882000000,2021-08-25 09:00:00,BTC/USDT,47274.52000000,47800.74000000,47126.28000000,47245.94000000,4087.38113200,193506514.13560634,116212
1629885600000,2021-08-25 10:00:00,BTC/USDT,47245.95000000,47589.82000000,47168.34000000,47464.39000000,2038.77602300,96651305.32290939,90642
1629889200000,2021-08-25 11:00:00,BTC/USDT,47464.39000000,47643.00000000,47350.33000000,47570.01000000,1600.82032300,76035308.94297230,41238
1629892800000,2021-08-25 12:00:00,BTC/USDT,47570.01000000,47824.00000000,47440.00000000,47770.01000000,1824.14424700,86919099.83983216,65727
1629896400000,2021-08-25 13:00:00,BTC/USDT,47770.01000000,47899.99000000,47612.23000000,47671.76000000,2055.22863200,98209671.95088556,54116
1629900000000,2021-08-25 14:00:00,BTC/USDT,47671.76000000,48485.00000000,47324.99000000,48445.35000000,3834.29721800,184155562.18892117,95104
1629903600000,2021-08-25 15:00:00,BTC/USDT,48445.35000000,48900.00000000,48283.77000000,48822.49000000,3340.17315900,162122568.45417495,156789
1629907200000,2021-08-25 16:00:00,BTC/USDT,48817.41000000,48853.74000000,48600.59000000,48718.71000000,1948.17132200,94921167.75689097,88389
1629910800000,2021-08-25 17:00:00,BTC/USDT,48718.71000000,49062.20000000,48507.71000000,48830.00000000,1908.43344600,93134185.05456990,72186
1629914400000,2021-08-25 18:00:00,BTC/USDT,48830.00000000,49027.30000000,48735.77000000,48924.64000000,1120.10987400,54808047.91139602,37280
1629918000000,2021-08-25 19:00:00,BTC/USDT,48924.64000000,49172.58000000,48536.95000000,48652.14000000,1597.62294200,78104563.34331945,50463
1629921600000,2021-08-25 20:00:00,BTC/USDT,48652.13000000,49040.60000000,48601.47000000,48676.76000000,1207.63532300,58936888.21879322,39766
1629925200000,2021-08-25 21:00:00,BTC/USDT,48676.76000000,49100.00000000,48664.67000000,49080.01000000,970.42597900,47403785.32737446,73704
1629928800000,2021-08-25 22:00:00,BTC/USDT,49080.00000000,49264.30000000,48822.96000000,48905.28000000,1308.59219700,64109937.53023747,42980
1629932400000,2021-08-25 23:00:00,BTC/USDT,48905.28000000,49109.90000000,48807.97000000,48973.32000000,946.88173200,46373601.17615539,29143
1629936000000,2021-08-26 00:00:00,BTC/USDT,48973.32000000,49352.84000000,48816.10000000,49287.63000000,1807.54691000,88734377.29417253,66796
1629939600000,2021-08-26 01:00:00,BTC/USDT,49287.64000000,49336.08000000,48728.56000000,48731.46000000,1202.87222900,58931968.38865062,73992
1629943200000,2021-08-26 02:00:00,BTC/USDT,48731.46000000,48839.81000000,48611.72000000,48695.54000000,1134.69338600,55325773.05421309,30775
1629946800000,2021-08-26 03:00:00,BTC/USDT,48695.55000000,48722.42000000,47829.61000000,47911.79000000,3031.59814700,146031144.02869489,73443
1629950400000,2021-08-26 04:00:00,BTC/USDT,47911.80000000,48000.00000000,47600.60000000,47884.08000000,2295.33577600,109725761.97556981,128796
1629954000000,2021-08-26 05:00:00,BTC/USDT,47884.09000000,48055.55000000,46837.43000000,47042.36000000,4768.17736900,225528594.39429059,130714
1629957600000,2021-08-26 06:00:00,BTC/USDT,47042.36000000,47289.62000000,46560.01000000,46855.59000000,3602.20289300,169232252.81497514,124185
1629961200000,2021-08-26 07:00:00,BTC/USDT,46855.58000000,47049.25000000,46570.00000000,46891.75000000,2849.25220000,133291386.36739880,140887
1629964800000,2021-08-26 08:00:00,BTC/USDT,46891.75000000,47100.00000000,46700.00000000,46908.72000000,2136.35650000,100181600.00012460,50735
1629968400000,2021-08-26 09:00:00,BTC/USDT,46908.73000000,47015.04000000,46750.04000000,46789.99000000,1693.71901000,79377848.54701690,42483
1629972000000,2021-08-26 10:00:00,BTC/USDT,46789.99000000,47069.88000000,46693.68000000,46979.93000000,1665.67247000,78169664.49772000,41233
1629975600000,2021-08-26 11:00:00,BTC/USDT,46977.31000000,47206.46000000,46822.22000000,46835.89000000,1906.79980000,89662243.70186830,42501
1629979200000,2021-08-26 12:00:00,BTC/USDT,46835.90000000,47431.17000000,46250.00000000,46943.76000000,4982.26258400,233599099.41106441,97362
1629982800000,2021-08-26 13:00:00,BTC/USDT,46943.76000000,47270.00000000,46861.18000000,47195.75000000,1912.17403000,90067239.31708660,41797
1629986400000,2021-08-26 14:00:00,BTC/USDT,47195.75000000,47420.00000000,46828.51000000,46838.94000000,2109.83448000,99539237.48928760,52071
1629990000000,2021-08-26 15:00:00,BTC/USDT,46838.94000000,47065.08000000,46635.00000000,46800.00000000,1763.02647000,82589435.20362600,43959
1629993600000,2021-08-26 16:00:00,BTC/USDT,46800.00000000,47056.86000000,46485.16000000,46897.72000000,2263.61921000,105871224.90926320,57763
1629997200000,2021-08-26 17:00:00,BTC/USDT,46897.72000000,47123.65000000,46886.01000000,46950.26000000,1276.36545000,60000347.68700230,34426
1630000800000,2021-08-26 18:00:00,BTC/USDT,46950.26000000,47092.63000000,46731.00000000,47001.46000000,1128.54621000,52900838.46675240,34438
1630004400000,2021-08-26 19:00:00,BTC/USDT,47001.47000000,47043.88000000,46755.27000000,46939.75000000,1212.66545000,56862378.55934990,31566
1630008000000,2021-08-26 20:00:00,BTC/USDT,46934.22000000,47058.23000000,46845.00000000,47017.57000000,949.73043000,44616007.47152410,27009
1630011600000,2021-08-26 21:00:00,BTC/USDT,47017.58000000,47311.00000000,46989.89000000,47253.83000000,1502.92032000,70919720.75636210,36441
1630015200000,2021-08-26 22:00:00,BTC/USDT,47253.83000000,47439.00000000,47105.39000000,47177.68000000,1076.09816000,50881175.48159897,36970
1630018800000,2021-08-26 23:00:00,BTC/USDT,47177.68000000,47398.37000000,46818.00000000,46843.87000000,1099.80829000,51860710.41201500,92411
1630022400000,2021-08-27 00:00:00,BTC/USDT,46843.86000000,47290.00000000,46348.00000000,47249.20000000,3041.47977000,142146970.85556450,73725
1630026000000,2021-08-27 01:00:00,BTC/USDT,47249.20000000,47665.48000000,47157.89000000,47236.64000000,2534.91889500,120307397.37490151,70053
1630029600000,2021-08-27 02:00:00,BTC/USDT,47236.64000000,47486.42000000,47171.00000000,47211.29000000,1273.99566000,60298146.35991710,31879
1630033200000,2021-08-27 03:00:00,BTC/USDT,47211.29000000,47267.04000000,46690.53000000,46822.23000000,1546.56566000,72566793.10768730,61271
1630036800000,2021-08-27 04:00:00,BTC/USDT,46822.24000000,46988.88000000,46572.36000000,46924.04000000,1294.49808000,60519911.24525680,54131
1630040400000,2021-08-27 05:00:00,BTC/USDT,46924.05000000,47196.99000000,46850.04000000,47114.40000000,1004.86660000,47255413.78922570,62015
1630044000000,2021-08-27 06:00:00,BTC/USDT,47114.41000000,47250.00000000,47032.02000000,47172.05000000,1068.59874000,50380963.84756940,31389
1630047600000,2021-08-27 07:00:00,BTC/USDT,47172.04000000,47546.18000000,46840.74000000,47483.44000000,2224.44639000,105139289.41207770,52537
1630051200000,2021-08-27 08:00:00,BTC/USDT,47479.77000000,47560.00000000,47133.65000000,47187.65000000,1595.57443000,75561406.48003810,44692
1630054800000,2021-08-27 09:00:00,BTC/USDT,47187.65000000,47332.98000000,46989.48000000,47205.64000000,1384.79691000,65313830.01236420,50280
1630058400000,2021-08-27 10:00:00,BTC/USDT,47205.65000000,47620.44000000,47179.64000000,47429.78000000,1743.75160000,82627348.50395800,40634
1630062000000,2021-08-27 11:00:00,BTC/USDT,47429.77000000,47794.96000000,47311.90000000,47453.83000000,2085.17688700,99193947.49337987,89350
1630065600000,2021-08-27 12:00:00,BTC/USDT,47453.82000000,47538.18000000,47238.00000000,47338.57000000,1510.94707000,71613964.53929380,71319
1630069200000,2021-08-27 13:00:00,BTC/USDT,47338.57000000,47375.79000000,47032.63000000,47274.56000000,1634.16372000,77121088.62730740,41465
1630072800000,2021-08-27 14:00:00,BTC/USDT,47274.56000000,48233.96000000,47190.64000000,48125.05000000,4538.18210100,217431257.21392770,97883
1630076400000,2021-08-27 15:00:00,BTC/USDT,48125.57000000,48451.51000000,48125.56000000,48184.67000000,2544.57263000,122848558.43388405,68179
1630080000000,2021-08-27 16:00:00,BTC/USDT,48184.66000000,48285.70000000,47969.42000000,48178.93000000,1518.36630000,73123859.82794830,59386
1630083600000,2021-08-27 17:00:00,BTC/USDT,48178.93000000,48320.63000000,48138.59000000,48168.58000000,996.74814000,48074672.86762820,31393
1630087200000,2021-08-27 18:00:00,BTC/USDT,48168.58000000,48383.30000000,48110.68000000,48325.48000000,915.28800000,44188790.06807380,28203
1630090800000,2021-08-27 19:00:00,BTC/USDT,48325.49000000,48546.42000000,48268.72000000,48293.69000000,1197.93389100,57945069.90367681,33421
1630094400000,2021-08-27 20:00:00,BTC/USDT,48293.68000000,49149.93000000,48155.00000000,48895.24000000,2839.73991100,138465292.37828655,77825
1630098000000,2021-08-27 21:00:00,BTC/USDT,48895.24000000,49048.56000000,48850.01000000,48960.39000000,1208.75053000,59190533.66969760,58119
1630101600000,2021-08-27 22:00:00,BTC/USDT,48960.40000000,49028.72000000,48683.75000000,48985.74000000,1261.58921000,61688829.65664800,60912
1630105200000,2021-08-27 23:00:00,BTC/USDT,48985.73000000,49115.37000000,48866.50000000,49069.90000000,1103.15384000,54067894.55168270,30442
1630108800000,2021-08-28 00:00:00,BTC/USDT,49069.90000000,49299.00000000,48835.00000000,49245.01000000,2416.41983500,118693767.35640735,48215
1630112400000,2021-08-28 01:00:00,BTC/USDT,49245.00000000,49290.00000000,49021.59000000,49141.51000000,1440.24132000,70774903.25484500,32938
1630116000000,2021-08-28 02:00:00,BTC/USDT,49141.51000000,49141.52000000,48851.18000000,48939.90000000,889.78975000,43584124.90499580,43701
1630119600000,2021-08-28 03:00:00,BTC/USDT,48939.90000000,49039.98000000,48844.35000000,48852.99000000,853.53741000,41770759.83752170,22459
1630123200000,2021-08-28 04:00:00,BTC/USDT,48853.00000000,49074.81000000,48848.09000000,48954.66000000,812.05894000,39781667.22895770,20946
1630126800000,2021-08-28 05:00:00,BTC/USDT,48954.67000000,49024.55000000,48859.88000000,48867.46000000,691.63114000,33852405.81758230,20881
1630130400000,2021-08-28 06:00:00,BTC/USDT,48867.45000000,49079.84000000,48626.49000000,48998.19000000,1455.90067100,71125763.93553810,39640
1630134000000,2021-08-28 07:00:00,BTC/USDT,48998.20000000,48998.20000000,48806.66000000,48950.00000000,867.64277000,42418632.92388510,24758
1630137600000,2021-08-28 08:00:00,BTC/USDT,48949.03000000,49072.07000000,48910.41000000,48914.96000000,916.31011000,44892715.26301250,68710
1630141200000,2021-08-28 09:00:00,BTC/USDT,48914.96000000,49068.35000000,48879.93000000,48918.64000000,865.10660000,42359764.49966210,26907
1630144800000,2021-08-28 10:00:00,BTC/USDT,48918.65000000,48969.03000000,48826.00000000,48830.01000000,756.92719000,37015999.06000610,24128
1630148400000,2021-08-28 11:00:00,BTC/USDT,48830.00000000,48884.99000000,48627.31000000,48674.72000000,1449.75219000,70683651.50842060,34381
1630152000000,2021-08-28 12:00:00,BTC/USDT,48670.48000000,49200.00000000,48516.00000000,48866.00000000,2227.08873000,108700137.52922770,51409
1630155600000,2021-08-28 13:00:00,BTC/USDT,48866.00000000,48906.04000000,48680.00000000,48732.71000000,1115.36519000,54402035.28751890,32911
1630159200000,2021-08-28 14:00:00,BTC/USDT,48732.72000000,48737.01000000,48346.88000000,48646.95000000,1799.37423000,87344794.41104580,41981
1630162800000,2021-08-28 15:00:00,BTC/USDT,48646.96000000,48811.12000000,48500.58000000,48811.12000000,907.77626000,44162304.03023730,30708
1630166400000,2021-08-28 16:00:00,BTC/USDT,48811.12000000,49172.31000000,48710.00000000,48956.39000000,1596.18907000,78158509.24485840,43649
1630170000000,2021-08-28 17:00:00,BTC/USDT,48956.40000000,49040.00000000,48907.44000000,49011.31000000,865.81715000,42403916.96726860,25484
1630173600000,2021-08-28 18:00:00,BTC/USDT,49011.30000000,49094.00000000,48750.30000000,48788.99000000,753.88587000,36891109.70982680,24151
1630177200000,2021-08-28 19:00:00,BTC/USDT,48788.98000000,48788.98000000,48500.00000000,48651.93000000,1056.90562000,51391119.11978380,29031
1630180800000,2021-08-28 20:00:00,BTC/USDT,48651.94000000,48729.34000000,48578.29000000,48721.41000000,694.05584000,33766454.66081480,22173
1630184400000,2021-08-28 21:00:00,BTC/USDT,48721.41000000,48960.00000000,48671.95000000,48929.59000000,773.42527000,37752380.86361390,41074
1630188000000,2021-08-28 22:00:00,BTC/USDT,48929.60000000,48975.16000000,48665.02000000,48686.01000000,996.07221000,48637123.45855730,24097
1630191600000,2021-08-28 23:00:00,BTC/USDT,48686.00000000,48895.36000000,48653.62000000,48895.35000000,479.79042000,23401994.89696190,18680
1630195200000,2021-08-29 00:00:00,BTC/USDT,48895.35000000,49085.00000000,48810.55000000,49013.66000000,563.73792000,27602687.13375270,10769
